order_id,customer_id,order_ts,status,order_date,order_month,item_count,total_quantity,gross_revenue,total_cost,gross_margin,net_revenue,net_margin,cost_pct
205,1836,2024-03-06 20:00:12,completed,2024-03-06,2024-03,2,3,125.2,63.03,62.17,125.2,62.17,0.5034
206,1466,2024-03-06 23:58:26,completed,2024-03-06,2024-03,4,12,295.03999999999996,163.7,131.34,295.03999999999996,131.34,0.5548
207,951,2024-03-07 02:40:27,completed,2024-03-07,2024-03,1,2,78.38,51.24,27.139999999999993,78.38,27.139999999999993,0.6537
208,1537,2024-03-07 05:49:21,completed,2024-03-07,2024-03,4,11,262.31,139.6,122.71000000000001,262.31,122.71000000000001,0.5322
209,1836,2024-03-07 08:19:33,cancelled,2024-03-07,2024-03,3,10,530.36,301.88,228.47999999999996,530.36,228.47999999999996,0.5692
210,1099,2024-03-07 13:21:20,cancelled,2024-03-07,2024-03,2,3,63.5,27.42,36.08,63.5,36.08,0.4318
211,728,2024-03-07 21:36:37,completed,2024-03-07,2024-03,1,4,377.0,236.96,140.04,377.0,140.04,0.6285
212,1532,2024-03-08 02:48:25,completed,2024-03-08,2024-03,3,8,484.52,288.7,195.82,484.52,195.82,0.5958
213,1607,2024-03-08 04:08:35,refunded,2024-03-08,2024-03,2,9,337.69,174.75,162.93999999999997,337.69,162.93999999999997,0.5175
214,899,2024-03-08 04:48:11,completed,2024-03-08,2024-03,1,2,38.92,19.24,19.680000000000003,38.92,19.680000000000003,0.4943
215,1926,2024-03-08 06:14:48,completed,2024-03-08,2024-03,3,11,375.19,171.75,203.44,375.19,203.44,0.4578
216,1027,2024-03-08 12:58:23,refunded,2024-03-08,2024-03,4,14,707.25,389.14,318.11,707.25,318.11,0.5502
217,682,2024-03-08 22:21:58,completed,2024-03-08,2024-03,2,10,375.85,236.1,139.75,375.85,139.75,0.6282
218,540,2024-03-09 10:18:23,completed,2024-03-09,2024-03,2,3,90.07,46.47,43.599999999999994,90.07,43.599999999999994,0.5159
219,1663,2024-03-09 10:57:10,completed,2024-03-09,2024-03,4,17,628.1999999999999,364.46999999999997,263.72999999999996,628.1999999999999,263.72999999999996,0.5802
220,1361,2024-03-09 18:32:46,completed,2024-03-09,2024-03,2,7,273.69,162.65,111.04000000000002,273.69,111.04000000000002,0.5943
221,910,2024-03-09 22:27:12,completed,2024-03-09,2024-03,1,5,296.4,199.35,97.04999999999998,296.4,97.04999999999998,0.6726
222,33,2024-03-10 00:53:25,completed,2024-03-10,2024-03,4,7,251.87,139.07,112.80000000000001,251.87,112.80000000000001,0.5521
223,1931,2024-03-10 02:10:46,completed,2024-03-10,2024-03,3,6,284.95,144.26,140.69,284.95,140.69,0.5063
224,33,2024-03-10 04:00:37,refunded,2024-03-10,2024-03,4,10,791.0199999999999,376.73999999999995,414.28,791.0199999999999,414.28,0.4763
225,728,2024-03-10 04:20:18,refunded,2024-03-10,2024-03,4,13,294.89,170.97,123.92,294.89,123.92,0.5798
226,750,2024-03-10 06:15:38,completed,2024-03-10,2024-03,4,14,461.40000000000003,238.57999999999998,222.82000000000005,461.40000000000003,222.82000000000005,0.5171
227,1432,2024-03-10 06:19:40,completed,2024-03-10,2024-03,2,6,133.45,62.790000000000006,70.66,133.45,70.66,0.4705
228,1174,2024-03-10 09:45:23,cancelled,2024-03-10,2024-03,3,7,135.22,79.72,55.5,135.22,55.5,0.5896
229,411,2024-03-10 12:19:47,completed,2024-03-10,2024-03,2,5,361.86,223.07999999999998,138.78000000000003,361.86,138.78000000000003,0.6165
230,791,2024-03-10 23:03:01,completed,2024-03-10,2024-03,4,10,279.09999999999997,136.43,142.66999999999996,279.09999999999997,142.66999999999996,0.4888
231,1187,2024-03-11 05:22:57,completed,2024-03-11,2024-03,4,10,797.83,439.28000000000003,358.54999999999995,797.83,358.54999999999995,0.5506
232,1464,2024-03-11 07:23:41,cancelled,2024-03-11,2024-03,3,5,292.63,139.51,153.12,292.63,153.12,0.4767
233,1908,2024-03-11 18:14:24,cancelled,2024-03-11,2024-03,2,5,110.83,60.730000000000004,50.1,110.83,50.1,0.548
234,72,2024-03-11 18:58:38,refunded,2024-03-11,2024-03,4,15,587.2,271.3,315.9,587.2,315.9,0.462
235,784,2024-03-11 19:57:49,completed,2024-03-11,2024-03,4,14,763.01,418.57,344.44,763.01,344.44,0.5486
236,1619,2024-03-11 20:36:29,completed,2024-03-11,2024-03,1,4,85.64,55.4,30.240000000000002,85.64,30.240000000000002,0.6469
237,439,2024-03-11 20:51:08,refunded,2024-03-11,2024-03,4,9,522.4,264.27,258.13,522.4,258.13,0.5059
238,1855,2024-03-11 21:31:27,completed,2024-03-11,2024-03,2,6,285.48,170.7,114.77999999999999,285.48,114.77999999999999,0.5979
239,250,2024-03-11 21:47:04,refunded,2024-03-11,2024-03,2,5,113.16000000000001,50.81,62.35000000000001,113.16000000000001,62.35000000000001,0.449
240,1763,2024-03-12 00:42:52,cancelled,2024-03-12,2024-03,2,3,110.53,60.230000000000004,50.300000000000004,110.53,50.300000000000004,0.5449
241,1624,2024-03-12 01:40:26,completed,2024-03-12,2024-03,4,14,1158.59,610.03,548.56,1158.59,548.56,0.5265
242,306,2024-03-12 02:10:08,refunded,2024-03-12,2024-03,2,9,290.9,177.64,113.26000000000002,290.9,113.26000000000002,0.6107
243,376,2024-03-12 05:54:33,completed,2024-03-12,2024-03,3,10,335.89,179.1,156.79000000000002,335.89,156.79000000000002,0.5332
244,604,2024-03-12 06:54:41,completed,2024-03-12,2024-03,2,5,181.95,74.32,107.63,181.95,107.63,0.4085
245,279,2024-03-12 11:02:50,completed,2024-03-12,2024-03,4,12,410.3,236.17,174.13000000000002,410.3,174.13000000000002,0.5756
246,908,2024-03-12 12:51:13,completed,2024-03-12,2024-03,1,4,142.32,87.68,54.639999999999986,142.32,54.639999999999986,0.6161
247,1738,2024-03-12 17:41:52,completed,2024-03-12,2024-03,3,14,235.10000000000002,129.57999999999998,105.52000000000001,235.10000000000002,105.52000000000001,0.5512
248,1078,2024-03-12 20:59:15,completed,2024-03-12,2024-03,2,4,88.17999999999999,50.26,37.92,88.17999999999999,37.92,0.57
249,562,2024-03-12 21:56:07,refunded,2024-03-12,2024-03,4,10,395.12,173.58,221.54000000000002,395.12,221.54000000000002,0.4393
250,523,2024-03-13 02:43:43,completed,2024-03-13,2024-03,4,9,598.31,366.16999999999996,232.14,598.31,232.14,0.612
251,460,2024-03-13 12:57:27,completed,2024-03-13,2024-03,2,6,331.65000000000003,204.53,127.12000000000002,331.65000000000003,127.12000000000002,0.6167
252,241,2024-03-13 13:24:40,completed,2024-03-13,2024-03,4,9,320.19,163.14,157.05,320.19,157.05,0.5095
253,387,2024-03-13 15:49:12,cancelled,2024-03-13,2024-03,3,10,310.72,142.38,168.34,310.72,168.34,0.4582
254,1763,2024-03-13 19:35:51,refunded,2024-03-13,2024-03,1,1,31.2,13.18,18.02,31.2,18.02,0.4224
255,1187,2024-03-13 20:25:07,completed,2024-03-13,2024-03,4,16,512.21,279.07,233.14,512.21,233.14,0.5448
256,1436,2024-03-14 01:52:28,completed,2024-03-14,2024-03,3,9,323.0,165.23,157.77,323.0,157.77,0.5115
257,1216,2024-03-14 10:50:49,completed,2024-03-14,2024-03,4,12,833.8000000000001,523.7,310.1,833.8000000000001,310.1,0.6281
258,884,2024-03-14 17:43:04,completed,2024-03-14,2024-03,2,5,280.7,130.47,150.23000000000002,280.7,150.23000000000002,0.4648
259,1361,2024-03-14 19:35:44,cancelled,2024-03-14,2024-03,2,4,115.45,63.81,51.64000000000001,115.45,51.64000000000001,0.5527
260,518,2024-03-15 09:50:26,completed,2024-03-15,2024-03,1,4,39.88,20.4,19.480000000000004,39.88,19.480000000000004,0.5115
261,1807,2024-03-15 12:30:37,completed,2024-03-15,2024-03,1,1,20.15,8.67,11.479999999999999,20.15,11.479999999999999,0.4303
262,18,2024-03-15 19:55:10,cancelled,2024-03-15,2024-03,3,5,116.64,56.34,60.3,116.64,60.3,0.483
263,977,2024-03-15 23:29:45,cancelled,2024-03-15,2024-03,4,15,702.97,350.51,352.46000000000004,702.97,352.46000000000004,0.4986
264,536,2024-03-16 03:01:30,completed,2024-03-16,2024-03,3,8,401.14,188.65,212.49,401.14,212.49,0.4703
265,528,2024-03-16 10:22:24,refunded,2024-03-16,2024-03,3,10,198.18,101.60000000000001,96.58,198.18,96.58,0.5127
266,1180,2024-03-16 13:35:30,cancelled,2024-03-16,2024-03,1,4,230.76,143.64,87.12,230.76,87.12,0.6225
267,522,2024-03-16 14:30:18,completed,2024-03-16,2024-03,1,5,65.05,27.05,38.0,65.05,38.0,0.4158
268,1453,2024-03-16 19:10:30,completed,2024-03-16,2024-03,2,8,120.9,63.11999999999999,57.78,120.9,57.78,0.5221
269,685,2024-03-17 04:20:43,completed,2024-03-17,2024-03,3,5,119.84,53.22,66.62,119.84,66.62,0.4441
270,1619,2024-03-17 09:00:45,completed,2024-03-17,2024-03,2,4,315.04999999999995,201.43,113.61999999999998,315.04999999999995,113.61999999999998,0.6394
271,1166,2024-03-17 11:01:50,cancelled,2024-03-17,2024-03,4,16,537.48,249.06,288.42,537.48,288.42,0.4634
272,1653,2024-03-17 12:59:30,completed,2024-03-17,2024-03,2,6,272.72,144.78,127.94000000000001,272.72,127.94000000000001,0.5309
273,365,2024-03-17 16:09:16,completed,2024-03-17,2024-03,4,11,557.94,315.68999999999994,242.25000000000003,557.94,242.25000000000003,0.5658
274,1872,2024-03-17 16:44:33,cancelled,2024-03-17,2024-03,2,7,359.55,206.01,153.54000000000002,359.55,153.54000000000002,0.573
275,9,2024-03-17 20:16:16,completed,2024-03-17,2024-03,2,6,270.87,152.34,118.53,270.87,118.53,0.5624
276,1359,2024-03-18 04:19:53,completed,2024-03-18,2024-03,2,8,400.80999999999995,222.57,178.23999999999998,400.80999999999995,178.23999999999998,0.5553
277,1633,2024-03-18 10:31:17,completed,2024-03-18,2024-03,4,13,602.0699999999999,378.55,223.51999999999998,602.0699999999999,223.51999999999998,0.6287
278,218,2024-03-18 15:30:38,completed,2024-03-18,2024-03,2,5,131.09,78.54,52.55,131.09,52.55,0.5991
279,1534,2024-03-18 16:39:25,completed,2024-03-18,2024-03,2,6,232.09,133.67,98.42000000000002,232.09,98.42000000000002,0.5759
280,1695,2024-03-18 18:08:44,completed,2024-03-18,2024-03,1,3,116.52000000000001,73.08,43.44000000000001,116.52000000000001,43.44000000000001,0.6272
281,685,2024-03-19 01:41:04,completed,2024-03-19,2024-03,2,7,299.49,140.04000000000002,159.45,299.49,159.45,0.4676
282,398,2024-03-19 03:01:26,completed,2024-03-19,2024-03,1,3,136.26,85.08,51.17999999999999,136.26,51.17999999999999,0.6244
283,1166,2024-03-19 05:49:02,completed,2024-03-19,2024-03,4,10,494.36,258.34000000000003,236.02,494.36,236.02,0.5226
284,1798,2024-03-19 09:58:44,completed,2024-03-19,2024-03,4,15,426.93,248.4,178.52999999999997,426.93,178.52999999999997,0.5818
285,1359,2024-03-19 15:01:50,completed,2024-03-19,2024-03,2,4,117.69999999999999,54.25,63.449999999999996,117.69999999999999,63.449999999999996,0.4609
286,1106,2024-03-20 02:54:16,completed,2024-03-20,2024-03,4,11,500.6,238.61,261.99,500.6,261.99,0.4766
287,411,2024-03-20 08:27:24,refunded,2024-03-20,2024-03,2,8,194.84,112.36,82.48,194.84,82.48,0.5767
288,887,2024-03-20 10:53:39,completed,2024-03-20,2024-03,4,15,433.13,246.70000000000002,186.42999999999998,433.13,186.42999999999998,0.5696
289,1537,2024-03-20 11:07:50,completed,2024-03-20,2024-03,1,2,126.0,71.5,54.5,126.0,54.5,0.5675
290,1027,2024-03-20 11:07:52,completed,2024-03-20,2024-03,4,13,552.85,290.52,262.33000000000004,552.85,262.33000000000004,0.5255
291,410,2024-03-20 13:34:26,completed,2024-03-20,2024-03,1,4,103.4,47.48,55.92000000000001,103.4,55.92000000000001,0.4592
292,1571,2024-03-20 18:09:33,completed,2024-03-20,2024-03,2,4,173.42000000000002,92.14,81.28,173.42000000000002,81.28,0.5313
293,970,2024-03-20 18:42:46,cancelled,2024-03-20,2024-03,2,6,389.33000000000004,202.76000000000002,186.57,389.33000000000004,186.57,0.5208
294,562,2024-03-20 20:56:00,completed,2024-03-20,2024-03,1,2,48.58,27.84,20.74,48.58,20.74,0.5731
295,74,2024-03-20 22:31:19,completed,2024-03-20,2024-03,4,16,408.80999999999995,189.10999999999999,219.7,408.80999999999995,219.7,0.4626
296,1227,2024-03-20 23:28:44,completed,2024-03-20,2024-03,2,6,78.74,32.74,46.0,78.74,46.0,0.4158
297,1046,2024-03-21 03:46:20,refunded,2024-03-21,2024-03,2,4,243.14,142.5,100.64000000000001,243.14,100.64000000000001,0.5861
298,635,2024-03-21 04:20:26,completed,2024-03-21,2024-03,1,3,120.75,63.21,57.54,120.75,57.54,0.5235
299,1180,2024-03-21 08:07:30,refunded,2024-03-21,2024-03,3,10,420.45,174.29,246.15999999999997,420.45,246.15999999999997,0.4145
300,528,2024-03-21 09:37:32,completed,2024-03-21,2024-03,1,4,294.84,150.0,144.83999999999997,294.84,144.83999999999997,0.5088
301,1770,2024-03-21 12:39:36,cancelled,2024-03-21,2024-03,2,3,118.99,53.730000000000004,65.25999999999999,118.99,65.25999999999999,0.4516
302,1801,2024-03-21 13:52:19,refunded,2024-03-21,2024-03,4,15,614.68,363.16,251.51999999999992,614.68,251.51999999999992,0.5908
303,313,2024-03-21 16:25:36,cancelled,2024-03-21,2024-03,4,12,499.14000000000004,279.94,219.20000000000005,499.14000000000004,219.20000000000005,0.5608
304,870,2024-03-21 17:44:57,refunded,2024-03-21,2024-03,1,1,40.16,25.62,14.539999999999996,40.16,14.539999999999996,0.6379
305,1738,2024-03-21 18:50:01,completed,2024-03-21,2024-03,3,11,552.85,245.21000000000004,307.64,552.85,307.64,0.4435
306,1361,2024-03-21 20:41:22,refunded,2024-03-21,2024-03,3,14,348.40999999999997,186.8,161.60999999999999,348.40999999999997,161.60999999999999,0.5361
307,1776,2024-03-22 00:10:00,completed,2024-03-22,2024-03,4,10,507.83,224.82999999999998,283.0,507.83,283.0,0.4427
308,1026,2024-03-22 02:02:01,completed,2024-03-22,2024-03,1,4,58.64,25.84,32.8,58.64,32.8,0.4407
309,1046,2024-03-23 00:37:00,completed,2024-03-23,2024-03,2,10,233.35,121.10000000000001,112.24999999999999,233.35,112.24999999999999,0.519
310,759,2024-03-23 01:04:45,completed,2024-03-23,2024-03,1,5,106.7,67.05,39.650000000000006,106.7,39.650000000000006,0.6284
311,1361,2024-03-23 05:42:24,completed,2024-03-23,2024-03,3,4,145.89,78.1,67.78999999999999,145.89,67.78999999999999,0.5353
312,58,2024-03-23 08:34:46,cancelled,2024-03-23,2024-03,3,8,565.5,357.52,207.97999999999996,565.5,207.97999999999996,0.6322
313,1677,2024-03-23 12:58:27,cancelled,2024-03-23,2024-03,1,2,121.84,79.74,42.10000000000001,121.84,42.10000000000001,0.6545
314,1537,2024-03-23 13:02:11,completed,2024-03-23,2024-03,1,4,213.64,84.04,129.59999999999997,213.64,129.59999999999997,0.3934
315,9,2024-03-23 13:13:11,cancelled,2024-03-23,2024-03,1,1,13.62,5.68,7.9399999999999995,13.62,7.9399999999999995,0.417
316,1406,2024-03-23 14:42:12,cancelled,2024-03-23,2024-03,1,2,126.66,69.42,57.239999999999995,126.66,57.239999999999995,0.5481
317,1464,2024-03-23 17:08:35,completed,2024-03-23,2024-03,3,7,267.49,135.58999999999997,131.90000000000003,267.49,131.90000000000003,0.5069
318,1395,2024-03-23 19:27:38,completed,2024-03-23,2024-03,1,5,183.0,103.69999999999999,79.30000000000001,183.0,79.30000000000001,0.5667
319,1022,2024-03-23 23:24:56,completed,2024-03-23,2024-03,4,12,510.90999999999997,262.40999999999997,248.5,510.90999999999997,248.5,0.5136
320,1798,2024-03-24 00:50:34,completed,2024-03-24,2024-03,3,11,216.68,120.43,96.25,216.68,96.25,0.5558
321,439,2024-03-24 02:40:48,completed,2024-03-24,2024-03,1,5,87.65,50.300000000000004,37.35,87.65,37.35,0.5739
322,1695,2024-03-24 02:53:07,cancelled,2024-03-24,2024-03,4,12,473.3,243.39,229.91000000000003,473.3,229.91000000000003,0.5142
323,1929,2024-03-24 04:14:43,completed,2024-03-24,2024-03,3,8,378.8,156.98000000000002,221.82,378.8,221.82,0.4144
324,1538,2024-03-24 06:39:50,completed,2024-03-24,2024-03,4,9,508.02,299.36,208.66000000000003,508.02,208.66000000000003,0.5893
325,1359,2024-03-24 10:12:53,completed,2024-03-24,2024-03,3,5,128.12,59.46,68.66,128.12,68.66,0.4641
326,415,2024-03-24 14:28:17,refunded,2024-03-24,2024-03,3,9,181.97,94.16,87.81,181.97,87.81,0.5174
327,313,2024-03-24 19:04:06,refunded,2024-03-24,2024-03,2,5,184.98999999999998,106.28,78.71,184.98999999999998,78.71,0.5745
328,769,2024-03-24 22:44:34,completed,2024-03-24,2024-03,3,6,181.73000000000002,82.47,99.26,181.73000000000002,99.26,0.4538
329,1949,2024-03-25 00:44:09,cancelled,2024-03-25,2024-03,4,10,278.46,154.14999999999998,124.31,278.46,124.31,0.5536
330,147,2024-03-25 03:58:53,refunded,2024-03-25,2024-03,4,5,94.63,45.45,49.18,94.63,49.18,0.4803
331,870,2024-03-25 05:44:47,completed,2024-03-25,2024-03,3,11,274.84,124.97000000000001,149.86999999999998,274.84,149.86999999999998,0.4547
332,581,2024-03-25 07:51:33,cancelled,2024-03-25,2024-03,4,13,449.88,274.86,175.02,449.88,175.02,0.611
333,1619,2024-03-25 10:17:57,completed,2024-03-25,2024-03,4,11,550.37,341.32,209.04999999999998,550.37,209.04999999999998,0.6202
334,287,2024-03-25 10:29:52,completed,2024-03-25,2024-03,3,12,260.12,130.32,129.79999999999998,260.12,129.79999999999998,0.501
335,623,2024-03-25 15:58:00,completed,2024-03-25,2024-03,4,13,584.0899999999999,330.56,253.52999999999997,584.0899999999999,253.52999999999997,0.5659
336,9,2024-03-25 16:05:17,cancelled,2024-03-25,2024-03,1,3,45.480000000000004,27.630000000000003,17.85,45.480000000000004,17.85,0.6075
337,253,2024-03-25 22:14:10,completed,2024-03-25,2024-03,4,14,325.34,175.29,150.05,325.34,150.05,0.5388
338,187,2024-03-26 02:47:36,completed,2024-03-26,2024-03,4,11,595.2500000000001,270.96,324.2900000000001,595.2500000000001,324.2900000000001,0.4552
339,818,2024-03-26 08:28:17,completed,2024-03-26,2024-03,2,7,302.26,139.82999999999998,162.43000000000004,302.26,162.43000000000004,0.4626
340,359,2024-03-26 09:48:47,completed,2024-03-26,2024-03,4,11,482.37,214.74,267.63,482.37,267.63,0.4452
341,1174,2024-03-26 10:13:35,completed,2024-03-26,2024-03,4,15,962.95,520.21,442.74,962.95,442.74,0.5402
342,1106,2024-03-26 11:10:13,refunded,2024-03-26,2024-03,1,2,27.16,11.36,15.8,27.16,15.8,0.4183
343,562,2024-03-26 11:12:09,completed,2024-03-26,2024-03,4,14,736.38,393.73,342.65,736.38,342.65,0.5347
344,313,2024-03-26 16:08:51,completed,2024-03-26,2024-03,3,12,385.1,209.88,175.22000000000003,385.1,175.22000000000003,0.545
345,674,2024-03-26 19:45:51,completed,2024-03-26,2024-03,1,2,125.18,47.5,77.68,125.18,77.68,0.3795
346,821,2024-03-26 19:56:39,refunded,2024-03-26,2024-03,1,5,398.6,187.5,211.10000000000002,398.6,211.10000000000002,0.4704
347,1913,2024-03-26 21:06:35,refunded,2024-03-26,2024-03,3,8,223.25,120.78,102.47,223.25,102.47,0.541
348,1286,2024-03-26 23:43:51,completed,2024-03-26,2024-03,3,3,88.69,47.25,41.44,88.69,41.44,0.5328
349,460,2024-03-27 01:42:55,completed,2024-03-27,2024-03,4,16,500.13,248.18,251.95,500.13,251.95,0.4962
350,1345,2024-03-27 02:16:38,completed,2024-03-27,2024-03,3,12,523.31,229.0,294.31,523.31,294.31,0.4376
351,1935,2024-03-27 05:32:33,completed,2024-03-27,2024-03,2,4,179.19,102.4,76.78999999999999,179.19,76.78999999999999,0.5715
352,1871,2024-03-27 07:45:32,cancelled,2024-03-27,2024-03,2,5,146.60999999999999,82.08999999999999,64.52,146.60999999999999,64.52,0.5599
353,1452,2024-03-27 09:10:14,completed,2024-03-27,2024-03,3,6,242.37,126.85,115.52,242.37,115.52,0.5234
354,1931,2024-03-27 17:41:02,completed,2024-03-27,2024-03,2,4,170.74,66.76,103.97999999999999,170.74,103.97999999999999,0.391
355,924,2024-03-27 18:02:21,completed,2024-03-27,2024-03,3,8,150.62,82.49,68.13000000000001,150.62,68.13000000000001,0.5477
356,604,2024-03-27 19:00:05,completed,2024-03-27,2024-03,1,5,185.6,103.69999999999999,81.9,185.6,81.9,0.5587
357,1610,2024-03-28 00:03:15,cancelled,2024-03-28,2024-03,4,14,717.07,452.96000000000004,264.11,717.07,264.11,0.6317
358,32,2024-03-28 03:28:55,refunded,2024-03-28,2024-03,1,3,37.8,22.65,15.149999999999999,37.8,15.149999999999999,0.5992
359,1970,2024-03-28 05:50:36,refunded,2024-03-28,2024-03,1,2,131.9,66.02,65.88000000000001,131.9,65.88000000000001,0.5005
360,1908,2024-03-28 06:54:09,completed,2024-03-28,2024-03,4,10,633.4100000000001,296.89,336.5200000000001,633.4100000000001,336.5200000000001,0.4687
361,1807,2024-03-28 09:15:11,completed,2024-03-28,2024-03,2,5,311.04999999999995,149.55,161.5,311.04999999999995,161.5,0.4808
362,1642,2024-03-28 10:06:45,completed,2024-03-28,2024-03,3,9,463.72,258.23,205.49,463.72,205.49,0.5569
363,1996,2024-03-28 10:31:32,cancelled,2024-03-28,2024-03,2,5,94.3,45.459999999999994,48.839999999999996,94.3,48.839999999999996,0.4821
364,1436,2024-03-28 13:00:47,refunded,2024-03-28,2024-03,4,11,751.5899999999999,413.80999999999995,337.78000000000003,751.5899999999999,337.78000000000003,0.5506
365,1180,2024-03-28 16:37:38,completed,2024-03-28,2024-03,1,5,95.75,48.5,47.25,95.75,47.25,0.5065
366,719,2024-03-28 22:20:05,completed,2024-03-28,2024-03,2,7,169.01999999999998,88.45,80.57,169.01999999999998,80.57,0.5233
367,306,2024-03-29 01:17:35,completed,2024-03-29,2024-03,1,2,67.2,31.22,35.980000000000004,67.2,35.980000000000004,0.4646
368,1359,2024-03-29 12:34:52,completed,2024-03-29,2024-03,3,8,192.82999999999998,114.03999999999999,78.78999999999999,192.82999999999998,78.78999999999999,0.5914
369,1645,2024-03-29 15:11:19,completed,2024-03-29,2024-03,3,7,417.66,252.3,165.36,417.66,165.36,0.6041
370,784,2024-03-29 19:09:33,completed,2024-03-29,2024-03,2,7,553.67,252.04,301.63000000000005,553.67,301.63000000000005,0.4552
371,1776,2024-03-29 19:19:06,completed,2024-03-29,2024-03,4,11,347.45,217.57999999999998,129.87,347.45,129.87,0.6262
372,7,2024-03-29 21:47:58,completed,2024-03-29,2024-03,4,8,706.31,422.92999999999995,283.38,706.31,283.38,0.5988
373,518,2024-03-29 22:17:37,cancelled,2024-03-29,2024-03,4,14,305.19,166.5,138.69,305.19,138.69,0.5456
374,381,2024-03-29 22:52:17,cancelled,2024-03-29,2024-03,4,11,352.76,153.32999999999998,199.42999999999998,352.76,199.42999999999998,0.4347
