customer_id,signup_date,channel,country,total_orders,total_revenue,total_gross_margin,first_order_date,last_order_date,avg_order_value,recency_days,tenure_days,clv,rfm_r,rfm_f,rfm_m,rfm_score,rfm_segment
154,2024-04-17,organic,US,3.0,701.28,357.22999999999996,2024-04-19 02:21:06,2024-10-19 08:21:59,233.76,73.0,258,701.28,2.0,2.0,2.0,6.0,Lost
155,2024-06-07,paid_search,US,1.0,68.61,36.78,2024-06-22 20:48:15,2024-06-22 20:48:15,68.61,192.0,207,68.61,1.0,1.0,1.0,3.0,Lost
156,2024-08-30,organic,US,5.0,1380.8899999999999,626.39,2024-09-08 07:37:29,2024-11-21 14:31:37,276.178,40.0,123,1380.8899999999999,2.0,3.0,3.0,8.0,At Risk
157,2024-02-16,organic,US,5.0,702.33,334.47,2024-04-05 23:56:28,2024-12-29 14:33:14,140.466,2.0,319,702.33,5.0,3.0,2.0,10.0,Potential Loyalists
158,2024-07-22,organic,US,2.0,631.83,260.47,2024-08-19 13:02:38,2024-09-15 09:58:31,315.915,107.0,162,631.83,1.0,1.0,2.0,4.0,Lost
159,2024-07-03,paid_search,NL,3.0,474.67999999999995,268.89,2024-09-12 01:03:28,2024-12-19 04:03:35,158.22666666666666,12.0,181,474.67999999999995,4.0,2.0,2.0,8.0,New Customers
160,2024-10-13,email,US,2.0,1072.69,511.65,2024-10-27 22:40:38,2024-10-29 07:54:42,536.345,63.0,79,1072.69,2.0,1.0,3.0,6.0,Lost
161,2024-12-30,organic,SE,4.0,953.45,466.12,2024-12-30 20:47:25,2024-12-31 07:40:57,238.3625,0.0,1,953.45,5.0,3.0,3.0,11.0,Loyal Customers
162,2024-08-31,social,SE,16.0,5592.54,2756.23,2024-09-03 01:11:58,2024-12-30 19:17:04,349.53375,1.0,122,5592.54,5.0,5.0,5.0,15.0,Champions
163,2024-05-29,email,US,6.0,2711.52,1306.38,2024-06-25 19:37:06,2024-12-22 03:37:46,451.92,9.0,216,2711.52,4.0,4.0,5.0,13.0,Champions
164,2024-05-28,organic,FR,3.0,363.87,179.93,2024-07-15 12:46:31,2024-11-22 02:36:59,121.29,39.0,217,363.87,2.0,2.0,1.0,5.0,Lost
165,2024-06-01,organic,DE,2.0,365.79,158.89,2024-10-11 22:18:57,2024-11-07 03:45:27,182.895,54.0,213,365.79,2.0,1.0,1.0,4.0,Lost
166,2024-10-24,referral,FR,7.0,2911.88,1457.5,2024-11-09 20:56:22,2024-12-23 11:42:03,415.98285714285714,8.0,68,2911.88,4.0,4.0,5.0,13.0,Champions
167,2024-04-27,email,US,7.0,2130.39,1049.11,2024-06-15 11:55:36,2024-12-05 01:49:35,304.34142857142854,26.0,248,2130.39,3.0,4.0,4.0,11.0,Loyal Customers
168,2024-03-02,paid_search,US,0.0,0.0,0.0,,,0.0,304.0,304,0.0,,,,,No Orders
169,2024-05-02,email,US,2.0,599.73,318.18999999999994,2024-05-04 10:38:21,2024-12-26 15:51:37,299.865,5.0,243,599.73,5.0,1.0,2.0,8.0,New Customers
170,2024-01-09,organic,DE,8.0,3175.09,1542.67,2024-01-17 07:35:49,2024-08-27 01:44:31,396.88625,126.0,357,3175.09,1.0,5.0,5.0,11.0,At Risk
171,2024-02-08,paid_search,SE,4.0,1378.65,671.47,2024-03-06 01:01:25,2024-12-08 05:58:06,344.6625,23.0,327,1378.65,3.0,3.0,3.0,9.0,Loyal Customers
172,2024-02-02,social,FR,1.0,54.54,17.28,2024-07-25 14:34:22,2024-07-25 14:34:22,54.54,159.0,333,54.54,1.0,1.0,1.0,3.0,Lost
173,2024-10-09,organic,FR,4.0,1193.3400000000001,563.66,2024-11-20 01:10:08,2024-12-15 16:41:30,298.33500000000004,16.0,83,1193.3400000000001,4.0,3.0,3.0,10.0,Loyal Customers
174,2024-09-21,email,SE,10.0,2873.67,1392.29,2024-09-28 17:39:28,2024-12-20 02:32:15,287.367,11.0,101,2873.67,4.0,5.0,5.0,14.0,Champions
175,2024-09-12,paid_search,FR,1.0,325.28,129.14,2024-09-20 13:34:33,2024-09-20 13:34:33,325.28,102.0,110,325.28,1.0,1.0,1.0,3.0,Lost
176,2024-06-18,email,US,0.0,0.0,0.0,,,0.0,196.0,196,0.0,,,,,No Orders
177,2024-09-19,paid_search,AU,2.0,249.07,102.10000000000001,2024-09-22 11:38:53,2024-10-26 07:16:59,124.535,66.0,103,249.07,2.0,1.0,1.0,4.0,Lost
178,2024-02-29,paid_search,US,3.0,1062.55,537.3399999999999,2024-06-10 11:07:53,2024-11-16 17:00:36,354.18333333333334,45.0,306,1062.55,2.0,2.0,3.0,7.0,Lost
179,2024-11-25,organic,US,2.0,772.78,347.98,2024-12-07 01:11:27,2024-12-20 23:08:31,386.39,11.0,36,772.78,4.0,1.0,2.0,7.0,New Customers
180,2024-07-02,organic,GB,0.0,0.0,0.0,,,0.0,182.0,182,0.0,,,,,No Orders
181,2024-12-09,email,NL,3.0,1031.4299999999998,523.43,2024-12-09 20:49:07,2024-12-31 15:28:11,343.80999999999995,0.0,22,1031.4299999999998,5.0,2.0,3.0,10.0,New Customers
182,2024-02-25,organic,US,6.0,1919.67,946.71,2024-04-18 21:30:37,2024-12-15 22:09:29,319.945,16.0,310,1919.67,4.0,4.0,4.0,12.0,Champions
183,2024-07-01,organic,GB,3.0,1271.29,639.3100000000001,2024-08-17 06:53:11,2024-10-26 09:19:39,423.7633333333333,66.0,183,1271.29,2.0,2.0,3.0,7.0,Lost
184,2024-09-11,organic,US,11.0,3901.52,1874.96,2024-09-19 15:02:29,2024-12-30 12:26:38,354.68363636363637,1.0,111,3901.52,5.0,5.0,5.0,15.0,Champions
185,2024-06-30,organic,US,4.0,1303.6499999999999,611.28,2024-07-18 12:09:42,2024-12-16 20:46:14,325.91249999999997,15.0,184,1303.6499999999999,4.0,3.0,3.0,10.0,Loyal Customers
186,2024-06-12,email,US,3.0,1040.95,510.66,2024-06-25 08:48:40,2024-11-24 07:24:41,346.98333333333335,37.0,202,1040.95,3.0,2.0,3.0,8.0,Potential Loyalists
187,2024-03-01,paid_search,FR,2.0,1040.66,530.01,2024-03-26 02:47:36,2024-07-02 22:03:27,520.33,182.0,305,1040.66,1.0,1.0,3.0,5.0,Lost
188,2024-05-19,affiliate,AU,3.0,1252.46,609.26,2024-06-14 01:40:36,2024-12-30 17:27:01,417.4866666666667,1.0,226,1252.46,5.0,2.0,3.0,10.0,New Customers
189,2024-03-28,organic,US,4.0,597.85,315.52,2024-04-20 12:16:38,2024-06-17 09:23:17,149.4625,197.0,278,597.85,1.0,3.0,2.0,6.0,At Risk
190,2024-04-20,social,US,0.0,0.0,0.0,,,0.0,255.0,255,0.0,,,,,No Orders
191,2024-09-07,paid_search,US,7.0,2604.5299999999997,1184.6100000000001,2024-09-07 11:38:11,2024-12-20 17:11:15,372.07571428571424,11.0,115,2604.5299999999997,4.0,4.0,5.0,13.0,Champions
192,2024-08-18,paid_search,US,2.0,309.83000000000004,145.45000000000002,2024-12-07 06:55:38,2024-12-13 04:21:00,154.91500000000002,18.0,135,309.83000000000004,3.0,1.0,1.0,5.0,Others
193,2024-08-10,referral,GB,2.0,357.15999999999997,146.15,2024-10-27 21:40:14,2024-12-01 00:41:10,178.57999999999998,30.0,143,357.15999999999997,3.0,1.0,1.0,5.0,Others
194,2024-05-12,affiliate,FR,0.0,0.0,0.0,,,0.0,233.0,233,0.0,,,,,No Orders
195,2024-12-17,referral,DE,6.0,2217.31,1114.9399999999998,2024-12-20 01:10:54,2024-12-31 11:40:32,369.5516666666667,0.0,14,2217.31,5.0,4.0,4.0,13.0,Champions
196,2024-02-02,organic,US,5.0,1078.26,466.18000000000006,2024-04-02 18:44:52,2024-11-09 16:12:22,215.652,52.0,333,1078.26,2.0,3.0,3.0,8.0,At Risk
197,2024-05-05,organic,GB,18.0,6342.0,3128.21,2024-05-24 18:27:59,2024-12-17 02:27:04,352.3333333333333,14.0,240,6342.0,4.0,5.0,5.0,14.0,Champions
198,2024-02-13,social,US,7.0,1878.33,972.13,2024-04-26 16:53:43,2024-12-06 18:46:54,268.3328571428571,25.0,322,1878.33,3.0,4.0,4.0,11.0,Loyal Customers
199,2024-05-04,organic,US,5.0,849.53,436.65,2024-05-09 14:43:26,2024-12-21 09:22:55,169.906,10.0,241,849.53,4.0,3.0,2.0,9.0,Potential Loyalists
200,2024-12-18,social,NL,7.0,1559.12,725.09,2024-12-22 10:19:35,2024-12-29 20:12:28,222.73142857142855,2.0,13,1559.12,5.0,4.0,4.0,13.0,Champions
201,2024-05-14,social,CA,3.0,546.98,230.34,2024-06-06 16:17:32,2024-09-03 16:03:40,182.32666666666668,119.0,231,546.98,1.0,2.0,2.0,5.0,Lost
202,2024-11-28,paid_search,NL,3.0,753.31,358.74,2024-12-01 10:39:49,2024-12-18 08:51:19,251.10333333333332,13.0,33,753.31,4.0,2.0,2.0,8.0,New Customers
203,2024-06-30,email,NL,9.0,1859.72,862.69,2024-07-01 14:12:30,2024-11-29 08:06:48,206.63555555555556,32.0,184,1859.72,3.0,5.0,4.0,12.0,Loyal Customers
204,2024-09-13,social,DE,0.0,0.0,0.0,,,0.0,109.0,109,0.0,,,,,No Orders
205,2024-06-16,organic,NL,8.0,4067.33,1928.89,2024-06-30 21:18:50,2024-11-11 07:55:45,508.41625,50.0,198,4067.33,2.0,5.0,5.0,12.0,At Risk
206,2024-04-07,organic,US,3.0,645.78,281.10999999999996,2024-06-05 20:05:25,2024-12-19 14:53:21,215.26,12.0,268,645.78,4.0,2.0,2.0,8.0,New Customers
207,2024-10-06,social,US,5.0,1281.8600000000001,628.0899999999999,2024-10-08 10:12:53,2024-12-14 08:54:26,256.372,17.0,86,1281.8600000000001,3.0,3.0,3.0,9.0,Loyal Customers
208,2024-12-20,paid_search,US,5.0,1994.87,993.73,2024-12-20 00:00:13,2024-12-31 13:50:52,398.974,0.0,11,1994.87,5.0,3.0,4.0,12.0,Loyal Customers
209,2024-04-06,organic,US,1.0,541.0400000000001,250.98000000000005,2024-12-27 06:47:25,2024-12-27 06:47:25,541.0400000000001,4.0,269,541.0400000000001,5.0,1.0,2.0,8.0,New Customers
210,2024-10-12,paid_search,US,5.0,647.76,322.91,2024-10-27 08:28:40,2024-12-24 19:59:31,129.552,7.0,80,647.76,4.0,3.0,2.0,9.0,Potential Loyalists
211,2024-04-05,email,US,8.0,1699.0,786.65,2024-04-07 11:53:11,2024-09-22 20:37:02,212.375,100.0,270,1699.0,1.0,5.0,4.0,10.0,At Risk
212,2024-09-19,email,FR,1.0,338.57,159.15,2024-11-02 00:43:26,2024-11-02 00:43:26,338.57,59.0,103,338.57,2.0,1.0,1.0,4.0,Lost
213,2024-10-15,social,CA,3.0,1225.63,671.02,2024-10-15 15:38:33,2024-11-21 21:16:04,408.54333333333335,40.0,77,1225.63,2.0,2.0,3.0,7.0,Lost
214,2024-06-13,paid_search,DE,6.0,1743.8200000000002,761.9100000000001,2024-07-01 13:36:15,2024-11-30 23:01:02,290.6366666666667,31.0,201,1743.8200000000002,3.0,4.0,4.0,11.0,Loyal Customers
215,2024-09-26,organic,US,0.0,0.0,0.0,,,0.0,96.0,96,0.0,,,,,No Orders
216,2024-04-09,paid_search,CA,11.0,3789.54,1779.6299999999999,2024-05-22 11:35:19,2024-11-02 09:33:27,344.50363636363636,59.0,266,3789.54,2.0,5.0,5.0,12.0,At Risk
217,2024-01-30,organic,US,0.0,0.0,0.0,,,0.0,336.0,336,0.0,,,,,No Orders
218,2024-02-05,social,US,10.0,2796.98,1170.29,2024-03-18 15:30:38,2024-12-30 02:37:56,279.698,1.0,330,2796.98,5.0,5.0,5.0,15.0,Champions
219,2024-06-12,social,US,1.0,243.66,125.27,2024-08-22 14:48:32,2024-08-22 14:48:32,243.66,131.0,202,243.66,1.0,1.0,1.0,3.0,Lost
220,2024-11-26,organic,US,7.0,3072.14,1345.06,2024-11-28 21:32:12,2024-12-25 10:06:52,438.8771428571428,6.0,35,3072.14,4.0,4.0,5.0,13.0,Champions
221,2024-02-16,organic,US,0.0,0.0,0.0,,,0.0,319.0,319,0.0,,,,,No Orders
222,2024-06-15,organic,CA,9.0,3180.4500000000003,1245.5500000000002,2024-06-19 17:22:37,2024-12-27 03:00:40,353.3833333333334,4.0,199,3180.4500000000003,5.0,5.0,5.0,15.0,Champions
223,2024-09-14,referral,CA,2.0,563.8,313.41,2024-11-02 16:31:13,2024-12-23 05:59:39,281.9,8.0,108,563.8,4.0,1.0,2.0,7.0,New Customers
224,2024-03-15,social,FR,6.0,1574.4499999999998,684.1899999999999,2024-04-19 19:06:15,2024-12-26 04:42:41,262.4083333333333,5.0,291,1574.4499999999998,5.0,4.0,4.0,13.0,Champions
225,2024-09-21,organic,US,0.0,0.0,0.0,,,0.0,101.0,101,0.0,,,,,No Orders
226,2024-04-21,referral,CA,1.0,386.22,167.29,2024-11-05 08:43:14,2024-11-05 08:43:14,386.22,56.0,254,386.22,2.0,1.0,1.0,4.0,Lost
227,2024-10-22,paid_search,FR,3.0,322.51,140.22000000000003,2024-11-08 10:14:26,2024-12-23 10:14:47,107.50333333333333,8.0,70,322.51,4.0,2.0,1.0,7.0,New Customers
228,2024-07-30,paid_search,US,4.0,935.94,486.78999999999996,2024-08-03 11:49:37,2024-10-27 09:04:01,233.985,65.0,154,935.94,2.0,3.0,3.0,8.0,At Risk
229,2024-07-19,referral,DE,2.0,536.1800000000001,279.29,2024-08-18 03:05:06,2024-10-18 10:40:42,268.09000000000003,74.0,165,536.1800000000001,2.0,1.0,2.0,5.0,Lost
230,2024-03-05,organic,GB,1.0,357.95000000000005,138.25000000000006,2024-09-23 10:39:44,2024-09-23 10:39:44,357.95000000000005,99.0,301,357.95000000000005,1.0,1.0,1.0,3.0,Lost
231,2024-06-18,organic,GB,0.0,0.0,0.0,,,0.0,196.0,196,0.0,,,,,No Orders
232,2024-11-09,social,US,18.0,6855.28,3134.75,2024-11-09 03:46:14,2024-12-27 13:03:04,380.8488888888889,4.0,52,6855.28,5.0,5.0,5.0,15.0,Champions
233,2024-01-08,organic,GB,1.0,365.35999999999996,183.17999999999998,2024-12-13 20:54:01,2024-12-13 20:54:01,365.35999999999996,18.0,358,365.35999999999996,3.0,1.0,1.0,5.0,Others
234,2024-10-04,social,US,0.0,0.0,0.0,,,0.0,88.0,88,0.0,,,,,No Orders
235,2024-06-29,organic,US,4.0,1369.32,612.07,2024-09-06 04:41:05,2024-12-28 21:18:32,342.33,3.0,185,1369.32,5.0,3.0,3.0,11.0,Loyal Customers
236,2024-09-20,organic,US,3.0,1744.39,854.1099999999999,2024-10-03 08:51:45,2024-12-04 03:04:05,581.4633333333334,27.0,102,1744.39,3.0,2.0,4.0,9.0,Potential Loyalists
237,2024-08-30,organic,NL,4.0,822.4100000000001,428.59000000000003,2024-09-20 01:36:54,2024-11-26 14:12:31,205.60250000000002,35.0,123,822.4100000000001,3.0,3.0,2.0,8.0,Potential Loyalists
238,2024-06-07,paid_search,US,1.0,90.25,36.699999999999996,2024-09-11 14:02:16,2024-09-11 14:02:16,90.25,111.0,207,90.25,1.0,1.0,1.0,3.0,Lost
239,2024-04-22,organic,US,12.0,2789.43,1346.98,2024-04-30 00:18:57,2024-12-20 00:04:48,232.4525,11.0,253,2789.43,4.0,5.0,5.0,14.0,Champions
240,2024-08-17,organic,US,4.0,1032.87,472.53999999999996,2024-09-07 06:09:48,2024-11-27 12:30:05,258.2175,34.0,136,1032.87,3.0,3.0,3.0,9.0,Loyal Customers
241,2024-02-21,referral,AU,9.0,2559.4500000000003,1287.93,2024-03-13 13:24:40,2024-11-24 12:25:25,284.3833333333334,37.0,314,2559.4500000000003,3.0,5.0,5.0,13.0,Loyal Customers
242,2024-08-01,organic,DE,2.0,146.35000000000002,62.57000000000001,2024-08-14 12:20:44,2024-10-05 12:59:43,73.17500000000001,87.0,152,146.35000000000002,1.0,1.0,1.0,3.0,Lost
243,2024-02-04,paid_search,NL,0.0,0.0,0.0,,,0.0,331.0,331,0.0,,,,,No Orders
244,2024-08-25,organic,US,3.0,1077.8500000000001,535.61,2024-09-16 07:18:30,2024-10-07 14:28:04,359.28333333333336,85.0,128,1077.8500000000001,1.0,2.0,3.0,6.0,Lost
245,2024-08-18,paid_search,US,7.0,2462.15,1270.37,2024-09-17 09:05:05,2024-12-28 20:00:18,351.7357142857143,3.0,135,2462.15,5.0,4.0,5.0,14.0,Champions
246,2024-01-31,organic,GB,2.0,375.16999999999996,192.49,2024-07-09 05:32:17,2024-11-04 20:13:05,187.58499999999998,57.0,335,375.16999999999996,2.0,1.0,1.0,4.0,Lost
247,2024-10-04,social,US,13.0,3595.9,1640.89,2024-10-12 01:57:51,2024-12-30 20:15:04,276.60769230769233,1.0,88,3595.9,5.0,5.0,5.0,15.0,Champions
248,2024-06-01,organic,CA,1.0,287.08,149.64000000000001,2024-08-08 00:37:50,2024-08-08 00:37:50,287.08,145.0,213,287.08,1.0,1.0,1.0,3.0,Lost
249,2024-10-15,referral,AU,0.0,0.0,0.0,,,0.0,77.0,77,0.0,,,,,No Orders
250,2024-01-16,referral,GB,10.0,3556.96,1658.42,2024-02-21 00:55:02,2024-12-17 12:03:03,355.696,14.0,350,3556.96,4.0,5.0,5.0,14.0,Champions
251,2024-03-06,organic,SE,0.0,0.0,0.0,,,0.0,300.0,300,0.0,,,,,No Orders
252,2024-06-29,organic,GB,0.0,0.0,0.0,,,0.0,185.0,185,0.0,,,,,No Orders
253,2024-03-09,organic,US,9.0,2403.55,1094.71,2024-03-25 22:14:10,2024-12-29 02:39:07,267.06111111111113,2.0,297,2403.55,5.0,5.0,5.0,15.0,Champions
254,2024-04-30,social,GB,0.0,0.0,0.0,,,0.0,245.0,245,0.0,,,,,No Orders
255,2024-08-29,organic,US,0.0,0.0,0.0,,,0.0,124.0,124,0.0,,,,,No Orders
256,2024-02-22,email,CA,1.0,833.11,477.62,2024-05-25 12:38:35,2024-05-25 12:38:35,833.11,220.0,313,833.11,1.0,1.0,2.0,4.0,Lost
257,2024-09-05,email,US,10.0,2090.66,992.2700000000001,2024-09-11 01:55:15,2024-12-28 05:47:35,209.06599999999997,3.0,117,2090.66,5.0,5.0,4.0,14.0,Champions
258,2024-02-07,email,US,5.0,1392.85,636.76,2024-04-06 13:22:44,2024-10-25 01:35:03,278.57,67.0,328,1392.85,2.0,3.0,4.0,9.0,At Risk
259,2024-03-05,paid_search,DE,7.0,1817.52,831.88,2024-04-27 01:35:29,2024-12-17 23:11:11,259.6457142857143,14.0,301,1817.52,4.0,4.0,4.0,12.0,Champions
260,2024-08-03,affiliate,US,4.0,1449.23,723.7799999999999,2024-08-11 18:15:10,2024-12-27 03:08:27,362.3075,4.0,150,1449.23,5.0,3.0,4.0,12.0,Loyal Customers
261,2024-10-17,organic,US,2.0,1105.05,558.0699999999999,2024-11-06 01:34:57,2024-11-10 06:56:42,552.525,51.0,75,1105.05,2.0,1.0,3.0,6.0,Lost
262,2024-03-03,paid_search,FR,1.0,350.11,200.89,2024-08-17 05:58:14,2024-08-17 05:58:14,350.11,136.0,303,350.11,1.0,1.0,1.0,3.0,Lost
263,2024-04-19,organic,US,4.0,957.8800000000001,432.13,2024-05-07 06:30:08,2024-12-21 02:06:40,239.47000000000003,10.0,256,957.8800000000001,4.0,3.0,3.0,10.0,Loyal Customers
264,2024-12-04,referral,GB,1.0,263.04,137.57000000000002,2024-12-31 18:43:04,2024-12-31 18:43:04,263.04,0.0,27,263.04,5.0,1.0,1.0,7.0,New Customers
265,2024-12-28,social,US,3.0,1489.3700000000001,600.0,2024-12-29 11:17:57,2024-12-31 05:29:58,496.4566666666667,0.0,3,1489.3700000000001,5.0,2.0,4.0,11.0,New Customers
266,2024-07-31,email,US,1.0,735.24,302.11999999999995,2024-10-04 19:44:43,2024-10-04 19:44:43,735.24,88.0,153,735.24,1.0,1.0,2.0,4.0,Lost
267,2024-06-12,organic,US,1.0,94.66,50.06999999999999,2024-08-10 20:55:37,2024-08-10 20:55:37,94.66,143.0,202,94.66,1.0,1.0,1.0,3.0,Lost
268,2024-05-06,affiliate,CA,5.0,1119.6599999999999,505.83000000000004,2024-05-31 00:45:46,2024-12-25 17:14:51,223.93199999999996,6.0,239,1119.6599999999999,4.0,3.0,3.0,10.0,Loyal Customers
269,2024-08-12,paid_search,NL,0.0,0.0,0.0,,,0.0,141.0,141,0.0,,,,,No Orders
270,2024-08-04,paid_search,US,7.0,2187.88,1136.02,2024-09-05 07:00:14,2024-12-17 20:57:15,312.55428571428575,14.0,149,2187.88,4.0,4.0,4.0,12.0,Champions
271,2024-04-17,affiliate,NL,5.0,1587.75,716.0,2024-05-10 15:10:12,2024-09-16 23:41:53,317.55,106.0,258,1587.75,1.0,3.0,4.0,8.0,At Risk
272,2024-01-09,paid_search,DE,2.0,499.66,275.48,2024-11-08 12:01:30,2024-12-18 21:14:25,249.83,13.0,357,499.66,4.0,1.0,2.0,7.0,New Customers
273,2024-02-25,paid_search,DE,3.0,403.5,213.39000000000001,2024-05-31 04:05:50,2024-10-09 05:26:43,134.5,83.0,310,403.5,1.0,2.0,1.0,4.0,Lost
274,2024-12-16,social,FR,8.0,1498.6200000000001,667.38,2024-12-16 02:28:07,2024-12-28 19:35:20,187.32750000000001,3.0,15,1498.6200000000001,5.0,5.0,4.0,14.0,Champions
275,2024-06-02,organic,FR,10.0,4143.360000000001,1878.2800000000002,2024-06-04 22:09:18,2024-12-06 22:07:23,414.33600000000007,25.0,212,4143.360000000001,3.0,5.0,5.0,13.0,Loyal Customers
276,2024-06-25,organic,CA,1.0,245.01,124.98999999999998,2024-08-25 21:07:16,2024-08-25 21:07:16,245.01,128.0,189,245.01,1.0,1.0,1.0,3.0,Lost
277,2024-06-19,organic,GB,4.0,1212.13,543.6500000000001,2024-06-21 09:52:57,2024-11-26 21:04:32,303.0325,35.0,195,1212.13,3.0,3.0,3.0,9.0,Loyal Customers
278,2024-10-13,organic,GB,3.0,701.8800000000001,307.11,2024-11-03 18:56:35,2024-12-17 04:43:22,233.96000000000004,14.0,79,701.8800000000001,4.0,2.0,2.0,8.0,New Customers
279,2024-01-24,referral,US,1.0,410.3,174.13000000000002,2024-03-12 11:02:50,2024-03-12 11:02:50,410.3,294.0,342,410.3,1.0,1.0,1.0,3.0,Lost
280,2024-01-31,social,US,12.0,4426.03,2168.37,2024-02-16 03:54:06,2024-10-02 10:18:57,368.8358333333333,90.0,335,4426.03,1.0,5.0,5.0,11.0,At Risk
281,2024-04-10,paid_search,FR,11.0,4112.83,1901.77,2024-04-14 03:52:21,2024-11-17 14:41:52,373.89363636363635,44.0,265,4112.83,2.0,5.0,5.0,12.0,At Risk
282,2024-06-27,paid_search,US,9.0,3238.0,1523.51,2024-07-07 01:49:29,2024-12-23 17:11:41,359.77777777777777,8.0,187,3238.0,4.0,5.0,5.0,14.0,Champions
283,2024-09-02,paid_search,US,1.0,39.64,23.8,2024-10-23 11:28:43,2024-10-23 11:28:43,39.64,69.0,120,39.64,2.0,1.0,1.0,4.0,Lost
284,2024-06-28,social,US,3.0,877.26,344.0799999999999,2024-09-01 17:52:36,2024-12-12 19:45:18,292.42,19.0,186,877.26,3.0,2.0,2.0,7.0,Potential Loyalists
285,2024-06-10,referral,US,0.0,0.0,0.0,,,0.0,204.0,204,0.0,,,,,No Orders
286,2024-12-09,referral,DE,2.0,450.94,215.18,2024-12-23 15:58:07,2024-12-31 13:25:28,225.47,0.0,22,450.94,5.0,1.0,1.0,7.0,New Customers
287,2024-02-28,paid_search,DE,5.0,2182.3,917.24,2024-03-25 10:29:52,2024-08-01 05:51:09,436.46000000000004,152.0,307,2182.3,1.0,3.0,4.0,8.0,At Risk
288,2024-07-28,organic,GB,3.0,1016.74,497.77,2024-09-24 22:35:44,2024-12-26 02:25:50,338.91333333333336,5.0,156,1016.74,5.0,2.0,3.0,10.0,New Customers
289,2024-07-17,paid_search,US,8.0,2391.96,1068.95,2024-07-29 03:45:30,2024-12-26 16:42:14,298.995,5.0,167,2391.96,5.0,5.0,5.0,15.0,Champions
290,2024-06-22,social,GB,0.0,0.0,0.0,,,0.0,192.0,192,0.0,,,,,No Orders
291,2024-10-22,paid_search,US,1.0,308.15,154.14999999999998,2024-11-25 09:21:21,2024-11-25 09:21:21,308.15,36.0,70,308.15,3.0,1.0,1.0,5.0,Others
292,2024-04-07,social,FR,1.0,284.77,113.03,2024-11-05 19:37:45,2024-11-05 19:37:45,284.77,56.0,268,284.77,2.0,1.0,1.0,4.0,Lost
293,2024-12-15,paid_search,DE,4.0,814.76,367.76,2024-12-15 13:42:59,2024-12-24 06:18:54,203.69,7.0,16,814.76,4.0,3.0,2.0,9.0,Potential Loyalists
294,2024-05-01,organic,GB,5.0,2023.8200000000002,1014.2,2024-05-03 05:59:31,2024-10-11 13:50:19,404.764,81.0,244,2023.8200000000002,1.0,3.0,4.0,8.0,At Risk
295,2024-07-18,paid_search,GB,9.0,2831.53,1383.84,2024-07-22 06:44:44,2024-12-26 06:06:07,314.6144444444445,5.0,166,2831.53,5.0,5.0,5.0,15.0,Champions
296,2024-07-09,paid_search,SE,6.0,2619.09,1258.7,2024-07-18 09:12:50,2024-12-19 00:08:51,436.51500000000004,12.0,175,2619.09,4.0,4.0,5.0,13.0,Champions
297,2024-11-07,organic,CA,7.0,1770.4099999999999,833.87,2024-11-09 05:04:45,2024-12-31 09:09:35,252.91571428571427,0.0,54,1770.4099999999999,5.0,4.0,4.0,13.0,Champions
298,2024-06-09,organic,GB,6.0,2279.5299999999997,1087.95,2024-08-07 18:09:47,2024-12-29 21:40:30,379.9216666666666,2.0,205,2279.5299999999997,5.0,4.0,5.0,14.0,Champions
299,2024-04-14,social,GB,3.0,571.97,251.98999999999998,2024-05-20 11:57:26,2024-11-27 17:27:15,190.65666666666667,34.0,261,571.97,3.0,2.0,2.0,7.0,Potential Loyalists
300,2024-01-08,paid_search,US,3.0,1443.69,687.74,2024-05-15 02:33:43,2024-09-29 09:44:11,481.23,93.0,358,1443.69,1.0,2.0,4.0,7.0,Lost
301,2024-05-13,organic,NL,5.0,2050.4500000000003,1017.6100000000001,2024-07-07 07:01:21,2024-12-03 22:12:56,410.09000000000003,28.0,232,2050.4500000000003,3.0,3.0,4.0,10.0,Loyal Customers
302,2024-10-29,social,US,6.0,1793.16,934.3800000000001,2024-11-06 01:29:11,2024-12-17 17:14:01,298.86,14.0,63,1793.16,4.0,4.0,4.0,12.0,Champions
303,2024-01-04,email,US,4.0,1279.7,582.61,2024-01-21 07:20:17,2024-05-05 12:45:05,319.925,240.0,362,1279.7,1.0,3.0,3.0,7.0,At Risk
304,2024-11-23,organic,SE,11.0,2076.09,988.37,2024-11-26 08:32:42,2024-12-30 12:17:31,188.73545454545456,1.0,38,2076.09,5.0,5.0,4.0,14.0,Champions
305,2024-07-17,email,FR,1.0,933.4300000000001,440.31,2024-08-04 21:45:23,2024-08-04 21:45:23,933.4300000000001,149.0,167,933.4300000000001,1.0,1.0,3.0,5.0,Lost
306,2024-02-21,referral,US,6.0,1085.77,518.1700000000001,2024-03-29 01:17:35,2024-12-12 18:40:50,180.96166666666667,19.0,314,1085.77,3.0,4.0,3.0,10.0,Loyal Customers
307,2024-04-20,social,US,6.0,1752.24,790.8299999999999,2024-05-11 07:00:12,2024-10-02 19:47:02,292.04,90.0,255,1752.24,1.0,4.0,4.0,9.0,At Risk
308,2024-07-21,social,US,6.0,1157.67,550.12,2024-08-11 19:45:21,2024-09-21 16:51:51,192.94500000000002,101.0,163,1157.67,1.0,4.0,3.0,8.0,At Risk
309,2024-04-25,organic,DE,3.0,1317.9699999999998,568.52,2024-04-26 02:32:13,2024-11-21 02:25:35,439.32333333333327,40.0,250,1317.9699999999998,2.0,2.0,3.0,7.0,Lost
